,overpoints,to_end_seconds,interactions
1584,2448,28898,2
1585,2407,28898,2
1586,2449,28898,2
1587,3141,28898,2
1588,3361,28898,2
1589,3059,28897,2
1590,2818,28897,2
1591,2754,28897,2
1592,2766,28897,2
1593,2790,28897,2
1594,2899,28897,2
1595,3019,28897,2
1596,3342,28897,2
1597,3370,28897,2
1598,3362,28896,2
1599,3364,28896,2
1600,3511,28896,2
1601,3632,28896,2
1602,3761,28896,2
1603,3732,28896,2
1604,3662,28896,2
1605,3737,28896,2
1606,3977,28896,2
1607,3748,28895,2
1608,3725,28895,2
1609,3600,28895,2
1610,3632,28895,2
1611,3559,28895,2
1612,3419,28895,2
1613,3326,28895,2
1614,3374,28895,2
1615,3444,28895,2
1616,3417,28894,2
1617,3440,28894,2
1618,3435,28894,2
1619,3519,28894,2
1620,3752,28894,2
1621,4429,28894,2
1622,4513,28894,2
1623,4121,28894,2
1624,3841,28893,2
1625,3648,28893,2
1626,3529,28893,2
1627,3411,28893,2
1628,3278,28893,2
1629,3141,28893,2
1630,2984,28893,2
1631,3189,28893,2
1632,3511,28893,2
1633,3461,28892,2
1634,3271,28892,2
1635,3118,28892,2
1636,2333,28892,2
1637,1835,28892,2
1638,1866,28892,2
1639,2112,28892,2
1640,2254,28892,2
1641,2464,28892,2
1642,2344,28892,2
1643,2011,28891,2
1644,1621,28891,2
1645,1334,28891,2
1646,1278,28891,2
1647,1651,28891,2
1648,2287,28891,2
1649,3069,28891,2
1650,3572,28891,2
1651,3977,28891,2
1652,4117,28890,2
1653,3999,28890,2
1654,3940,28890,2
1655,3933,28890,2
1656,3908,28890,2
1657,3689,28890,2
1658,3190,28890,2
1659,2657,28890,2
1660,1809,28890,2
1661,1394,28889,2
1662,1267,28889,2
1663,1287,28889,2
1664,1514,28889,2
1665,1790,28889,2
1666,2126,28889,2
1667,2586,28889,2
1668,2782,28889,2
1669,2817,28889,2
1670,2590,28888,2
1671,2440,28888,2
1672,2612,28888,2
1673,2570,28888,2
1674,2096,28888,2
1675,1678,28888,2
1676,1559,28888,2
1677,1228,28888,2
1678,1079,28887,2
1679,1165,28887,2
1681,2650,28886,1
1682,2650,28886,1
1683,1885,28886,1
1684,1624,28886,1
1685,1412,28886,1
1686,1259,28886,1
1687,1141,28886,1
1688,1196,28886,1
1689,1332,28886,1
1690,1385,28885,1
1691,1353,28885,1
1692,1441,28885,1
1693,1230,28885,1
1694,1593,28885,1
1695,1103,28885,1
1696,1069,28885,1
1697,1359,28883,1
1698,1179,28883,1
1702,1014,28797,1
1703,1125,28797,1
1704,1339,28797,1
1705,1491,28797,1
1706,1517,28797,1
1707,1566,28797,1
1708,1640,28796,1
1709,1723,28796,1
1710,1875,28796,1
1711,2027,28796,1
1712,2377,28796,1
1713,2497,28796,1
1714,2651,28796,1
1715,2752,28796,1
1716,2865,28796,1
1717,2934,28796,1
1718,2953,28796,1
1719,2926,28796,1
1720,2861,28796,1
1721,2813,28796,1
1722,2742,28796,1
1723,2579,28796,1
1724,2546,28796,1
1725,2442,28796,1
1726,2149,28796,1
1727,1612,28796,1
1728,1357,28796,1
1729,1208,28796,1
1730,1032,28793,1
1731,1094,28793,1
1732,1061,28793,1
1733,1136,28793,1
1734,1083,28793,1
1735,1033,28793,1
1736,1212,28792,1
1737,1316,28792,1
1738,1337,28791,1
1739,1367,28791,1
1740,1305,28791,1
1741,1234,28791,1
1742,1180,28791,1
1743,1159,28791,1
1744,1103,28791,1
1745,1070,28791,1
1746,1054,28791,1
1747,1050,28791,1
1748,1057,28791,1
1749,1075,28791,1
1750,1080,28791,1
1751,1117,28791,1
1752,1116,28791,1
1753,1178,28790,1
1754,1156,28790,1
1760,1284,27922,1
1761,1581,27922,1
1764,3629,27921,2
1765,3662,27921,2
1772,3051,27920,4
1773,3378,27920,4
1774,4801,27920,4
1775,4889,27920,4
1776,6278,27920,4
1777,6586,27920,4
1778,7794,27920,4
1779,7922,27920,4
1780,8833,27919,4
1781,9064,27919,4
1782,10356,27919,4
1783,10388,27919,4
1784,10500,27919,4
1785,10592,27919,4
1786,10639,27918,4
1787,10697,27918,4
1788,10784,27918,4
1789,10782,27918,4
1790,10096,27918,4
1791,9914,27918,4
1792,9340,27918,4
1793,9577,27917,4
1794,9924,27917,4
1795,10096,27917,4
1796,9559,27917,4
1797,9525,27917,4
1798,10181,27917,4
1799,10011,27917,4
1800,10525,27916,4
1801,10469,27916,4
1802,11421,27916,4
1803,11679,27916,4
1804,13457,27916,4
1805,13726,27916,4
1806,13881,27915,4
1807,13657,27915,4
1808,11826,27915,4
1809,11743,27915,4
1810,12649,27915,4
1811,12841,27915,4
1812,13703,27915,4
1813,13786,27914,4
1814,13310,27914,4
1815,12955,27914,4
1816,10781,27914,4
1817,10715,27914,4
1818,11515,27914,4
1819,11534,27914,4
1820,11398,27913,4
1821,11603,27913,4
1822,12552,27913,4
1823,12258,27913,4
1824,13618,27913,4
1825,14147,27913,4
1826,15238,27912,4
1827,15741,27912,4
1828,17125,27912,4
1829,17425,27912,4
1830,16739,27912,4
1831,16487,27912,4
1832,16429,27911,4
1833,16263,27911,4
1834,13523,27911,4
1835,13338,27911,4
1836,14638,27911,4
1837,15209,27911,4
1838,13441,27910,4
1839,13408,27910,4
1840,17547,27910,4
1841,17526,27910,4
1842,16999,27910,4
1843,17262,27910,4
1844,17471,27909,4
1845,16887,27909,4
1846,17458,27909,4
1847,17546,27909,4
1848,15788,27909,4
1849,15765,27909,4
1850,15940,27908,4
1851,15866,27908,4
1852,19133,27908,4
1853,19723,27908,4
1854,15577,27908,4
1855,15208,27908,4
1856,14807,27908,4
1857,14480,27908,4
1858,15005,27907,4
1859,15231,27907,4
1860,13762,27907,4
1861,11193,27907,4
1862,9751,27906,4
1863,13563,27906,4
1864,12978,27906,4
1865,12502,27906,4
1866,13080,27906,4
1867,13023,27906,4
1868,12166,27906,4
1869,7813,27905,4
1870,5642,27905,4
1871,4639,27905,4
1872,4402,27905,4
1873,4642,27905,4
1874,5103,27905,4
1875,5415,27905,4
1876,6823,27905,4
1877,8976,27905,4
1878,11437,27905,4
1879,13428,27904,4
1880,14698,27904,4
1881,15283,27904,4
1882,15375,27904,4
1883,17288,27904,4
1884,18747,27904,4
1885,19682,27904,4
1886,19992,27904,4
1887,17881,27904,4
1888,13165,27904,4
1889,11729,27903,4
1890,11104,27903,4
1891,11710,27903,4
1892,13160,27903,4
1893,14333,27903,4
1894,14911,27903,4
1895,15518,27903,4
1896,16092,27903,4
1897,16049,27903,4
1898,15242,27902,4
1899,15389,27902,4
1900,16703,27902,4
1901,17697,27902,4
1902,17519,27902,4
1903,16262,27902,4
1904,15852,27902,4
1905,15596,27902,4
1906,15638,27902,4
1907,16098,27902,4
1908,17717,27901,4
1909,17284,27901,4
1910,16709,27901,4
1911,17077,27901,4
1912,17906,27901,4
1913,18801,27901,4
1914,19965,27901,4
1915,20505,27901,4
1916,19637,27901,4
1917,18745,27901,4
1918,18580,27900,4
1919,18294,27900,4
1920,17660,27900,4
1921,16845,27900,4
1922,15987,27900,4
1923,15711,27900,4
1924,15573,27900,4
1925,15045,27900,4
1926,15086,27900,4
1927,15210,27900,4
1928,15250,27899,4
1929,15360,27899,4
1930,15698,27899,4
1931,16203,27899,4
1932,16766,27899,4
1933,17269,27899,4
1934,17339,27899,4
1935,17130,27899,4
1936,16788,27899,4
1937,16937,27899,4
1938,16244,27898,4
1939,16233,27898,4
1940,15806,27898,4
1941,15324,27898,4
1942,14858,27898,4
1943,14306,27898,4
1944,13827,27898,4
1945,13260,27898,4
1946,12351,27898,4
1947,11477,27898,4
1948,10694,27897,4
1949,9524,27897,4
1959,6212,27896,2
1960,4660,27896,2
1969,1750,27895,1
1970,1430,27895,1
1973,1038,27746,1
1974,1326,27746,1
1983,1979,27745,3
1984,2080,27745,3
1985,2115,27745,3
1986,2218,27745,3
1987,2325,27745,3
1988,2440,27745,3
1989,2592,27745,3
1990,2743,27745,3
1991,2882,27745,3
1992,2962,27745,3
1993,2948,27745,3
1994,2940,27744,3
1995,2732,27744,3
1996,2467,27744,3
1997,2172,27744,3
1998,1937,27744,3
1999,1808,27744,3
2000,1739,27744,3
2001,1644,27744,3
2002,1577,27744,3
2003,2024,27744,3
2004,2161,27743,3
2005,2508,27743,3
2006,2868,27743,3
2007,3009,27743,3
2008,2943,27743,3
2009,2725,27743,3
2010,2469,27743,3
2011,2160,27743,3
2012,1841,27743,3
2013,1617,27743,3
2014,1481,27743,3
2015,1756,27742,3
2016,2266,27742,3
2017,2698,27742,3
2018,2842,27742,3
2019,2568,27742,3
2020,2472,27742,3
2021,2316,27742,3
2022,2244,27742,3
2023,2497,27742,3
2024,2709,27742,3
2025,2586,27741,3
2026,2370,27741,3
2036,1706,27740,2
2037,1354,27740,2
2038,1598,27740,2
2039,1766,27740,2
2040,1822,27740,2
2041,1777,27740,2
2042,2096,27740,2
2043,2051,27740,2
2044,2043,27740,2
2045,1781,27740,2
2046,1400,27739,2
2047,1444,27739,2
2057,1695,27738,1
2058,1700,27738,1
2063,1407,27730,2
2064,2491,27730,2
2066,3665,27729,4
2067,4551,27729,4
2068,5120,27729,4
2069,5454,27729,4
2070,5699,27729,4
2071,5862,27729,4
2072,5974,27729,4
2073,6045,27729,4
2074,6962,27729,4
2075,8211,27729,4
2076,8944,27728,4
2077,9571,27728,4
2078,10360,27728,4
2079,10612,27728,4
2080,10483,27728,4
2081,10463,27728,4
2082,10432,27728,4
2083,10553,27728,4
2084,10761,27728,4
2085,11316,27728,4
2086,12102,27728,4
2087,13011,27727,4
2088,13154,27727,4
2089,13268,27727,4
2090,12846,27727,4
2091,12266,27727,4
2092,11504,27727,4
2093,11509,27727,4
2094,11814,27727,4
2095,11240,27727,4
2096,10259,27727,4
2097,8930,27726,4
2098,7962,27726,4
2099,7269,27726,4
2100,7243,27726,4
2101,7089,27726,4
2102,7033,27726,4
2103,6852,27726,4
2104,6817,27726,4
2105,7141,27726,4
2106,7753,27726,4
2107,8293,27725,4
2108,8675,27725,4
2109,9219,27725,4
2110,9764,27725,4
2111,10108,27725,4
2112,10467,27725,4
2113,10503,27725,4
2114,10177,27725,4
2115,10130,27725,4
2116,10259,27725,4
2117,10667,27724,4
2118,11258,27724,4
2119,11860,27724,4
2120,11807,27724,4
2121,11705,27724,4
2122,11454,27724,4
2123,11320,27724,4
2124,11248,27724,4
2125,10673,27724,4
2126,10053,27724,4
2127,9560,27724,4
2128,8751,27723,4
2129,8688,27723,4
2130,9400,27723,4
2131,10356,27723,4
2132,11733,27723,4
2133,12264,27723,4
2134,12024,27723,4
2135,11244,27723,4
2136,10509,27723,4
2137,10774,27723,4
2138,12191,27722,4
2139,12579,27722,4
2140,11805,27722,4
2141,11153,27722,4
2142,10807,27722,4
2143,10536,27722,4
2144,10396,27722,4
2145,10961,27722,4
2146,11613,27722,4
2147,11824,27722,4
2148,11831,27722,4
2149,11829,27721,4
2150,11173,27721,4
2151,10909,27721,4
2152,10747,27721,4
2153,10356,27721,4
2154,9799,27721,4
2155,10203,27721,4
2156,10800,27721,4
2157,9979,27721,4
2158,8637,27721,4
2159,8604,27720,4
2160,8220,27720,4
2161,8060,27720,4
2162,8033,27720,4
2163,8418,27720,4
2164,9000,27720,4
2165,8316,27720,4
2166,8035,27720,4
2167,8074,27720,4
2168,7587,27720,4
2169,7166,27719,4
2170,6355,27719,4
2171,6174,27719,4
2172,6469,27719,4
2173,5829,27719,4
2174,5591,27719,4
2175,5772,27719,4
2176,6354,27719,4
2177,7056,27719,4
2178,7563,27719,4
2179,8063,27719,4
2180,8581,27718,4
2181,9034,27718,4
2182,9071,27718,4
2183,8339,27718,4
2184,7295,27718,4
2185,6419,27718,4
2186,6168,27718,4
2187,6207,27718,4
2188,7016,27718,4
2189,7829,27718,4
2190,8882,27717,4
2191,9758,27717,4
2192,9792,27717,4
2193,9139,27717,4
2194,8573,27717,4
2195,8058,27717,4
2196,7981,27717,4
2197,8002,27717,4
2198,7970,27717,4
2199,7877,27717,4
2200,7915,27717,4
2201,8288,27716,4
2202,8013,27716,4
2203,7873,27716,4
2204,8390,27716,4
2205,9406,27716,4
2206,10354,27716,4
2207,10285,27716,4
2208,10114,27716,4
2209,9984,27716,4
2210,9931,27716,4
2211,10146,27715,4
2212,10038,27715,4
2213,9784,27715,4
2214,9615,27715,4
2215,9946,27715,4
2216,10935,27715,4
2217,12042,27715,4
2218,13310,27715,4
2219,13740,27715,4
2220,13921,27715,4
2221,13851,27715,4
2222,13869,27714,4
2223,13835,27714,4
2224,13243,27714,4
2225,12455,27714,4
2226,11507,27714,4
2227,11135,27714,4
2228,11593,27714,4
2229,12501,27714,4
2230,11952,27714,4
2231,11243,27714,4
2232,11553,27713,4
2233,11940,27713,4
2234,12169,27713,4
2235,12579,27713,4
2236,12699,27713,4
2237,13344,27713,4
2238,13242,27713,4
2239,12947,27713,4
2240,12390,27713,4
2241,13510,27713,4
2242,13742,27713,4
2243,12349,27712,4
2244,11032,27712,4
2245,9642,27712,4
2246,9988,27712,4
2247,11058,27712,4
2248,12092,27712,4
2249,13207,27712,4
2250,13429,27712,4
2251,13254,27712,4
2252,13473,27712,4
2253,13575,27711,4
2254,13939,27711,4
2255,14116,27711,4
2256,14205,27711,4
2257,14138,27711,4
2258,13983,27711,4
2259,13807,27711,4
2260,14499,27711,4
2261,14273,27711,4
2262,12573,27711,4
2263,11268,27711,4
2264,11094,27710,4
2265,11459,27710,4
2266,12131,27710,4
2267,12685,27710,4
2268,13591,27710,4
2269,14179,27710,4
2270,14417,27710,4
2271,13632,27710,4
2272,13055,27710,4
2273,12710,27710,4
2274,12652,27709,4
2275,12645,27709,4
2276,12912,27709,4
2277,12601,27709,4
2278,12789,27709,4
2279,12354,27709,4
2280,12243,27709,4
2281,12028,27709,4
2282,11841,27709,4
2283,11517,27709,4
2284,10956,27708,4
2285,10926,27708,4
2286,11097,27708,4
2287,11220,27708,4
2288,11241,27708,4
2289,10998,27708,4
2290,10534,27708,4
2291,9577,27708,4
2292,8820,27708,4
2293,8316,27708,4
2294,8484,27708,4
2295,8999,27707,4
2296,9273,27707,4
2297,9608,27707,4
2298,10537,27707,4
2299,10313,27707,4
2300,9880,27707,4
2301,10147,27707,4
2302,10640,27707,4
2303,10594,27707,4
2304,9472,27707,4
2305,8407,27706,4
2306,8127,27706,4
2307,8280,27706,4
2308,8506,27706,4
2309,8746,27706,4
2310,8742,27706,4
2311,8834,27706,4
2312,8963,27706,4
2313,9517,27706,4
2314,10344,27706,4
2315,10767,27706,4
2316,10695,27705,4
2317,10979,27705,4
2318,11925,27705,4
2319,10762,27705,4
2320,9873,27705,4
2321,9296,27705,4
2322,8448,27705,4
2323,8032,27705,4
2324,7342,27705,4
2325,6904,27705,4
2326,6350,27704,4
2327,6655,27704,4
2328,6482,27704,4
2329,6186,27704,4
2330,6026,27704,4
2331,6037,27704,4
2332,6899,27704,4
2333,6917,27704,4
2334,6774,27704,4
2335,7009,27704,4
2336,7405,27704,4
2337,7955,27703,4
2338,7841,27703,4
2339,7488,27703,4
2340,7647,27703,4
2341,7606,27703,4
2342,7881,27703,4
2343,8387,27703,4
2344,8555,27703,4
2345,9921,27703,4
2346,10621,27703,4
2347,10080,27702,4
2348,8380,27702,4
2349,7144,27702,4
2350,6750,27702,4
2351,6759,27702,4
2352,6903,27702,4
2353,6980,27702,4
2354,6852,27702,4
2355,6282,27702,4
2356,5843,27702,4
2357,6943,27701,4
2358,8309,27701,4
2359,8580,27701,4
2360,8917,27701,4
2361,9163,27701,4
2362,9501,27701,4
2363,9895,27701,4
2364,10190,27701,4
2365,10276,27701,4
2366,10159,27701,4
2367,9950,27701,4
2368,9765,27700,4
2369,10013,27700,4
2370,10026,27700,4
2371,10529,27700,4
2372,10687,27700,4
2373,9835,27700,4
2374,9892,27700,4
2375,9894,27700,4
2376,9960,27700,4
2377,10124,27700,4
2378,10197,27699,4
2379,10106,27699,4
2380,10031,27699,4
2381,10097,27699,4
2382,10190,27699,4
2383,10684,27699,4
2384,11486,27699,4
2385,11647,27699,4
2386,11078,27699,4
2387,10291,27699,4
2388,10999,27699,4
2389,11068,27698,4
2390,10067,27698,4
2391,9613,27698,4
2392,9545,27698,4
2393,9563,27698,4
2394,9580,27698,4
2395,9464,27698,4
2396,9420,27698,4
2397,9422,27698,4
2398,9362,27698,4
2399,9373,27697,4
2400,9469,27697,4
2401,9780,27697,4
2402,10956,27697,4
2403,11866,27697,4
2404,11477,27697,4
2405,10512,27697,4
2406,9925,27697,4
2407,9132,27697,4
2408,8552,27697,4
2409,9497,27697,4
2410,10144,27696,4
2411,9330,27696,4
2412,9614,27696,4
2413,10227,27696,4
2414,10591,27696,4
2415,10742,27696,4
2416,10664,27696,4
2417,10273,27696,4
2418,9912,27696,4
2419,9754,27696,4
2420,9267,27695,4
2421,9442,27695,4
2422,10116,27695,4
2423,9604,27695,4
2424,9138,27695,4
2425,8969,27695,4
2426,8771,27695,4
2427,8469,27695,4
2428,8093,27695,4
2429,8777,27695,4
2430,9379,27694,4
2431,10033,27694,4
2432,9166,27694,4
2433,8764,27694,4
2434,10301,27694,4
2435,11252,27694,4
2436,11747,27694,4
2437,11281,27694,4
2438,11108,27694,4
2439,11532,27694,4
2440,12191,27694,4
2441,12828,27693,4
2442,13785,27693,4
2443,14230,27693,4
2444,14783,27693,4
2445,13348,27693,4
2446,12921,27693,4
2447,12965,27693,4
2448,13087,27693,4
2449,13150,27693,4
2450,14231,27693,4
2451,14526,27692,4
2452,13701,27692,4
2453,13253,27692,4
2454,12596,27692,4
2455,12502,27692,4
2456,12361,27692,4
2457,12143,27692,4
2458,12611,27692,4
2459,13778,27692,4
2460,14737,27692,4
2461,15281,27692,4
2462,15660,27691,4
2463,15830,27691,4
2464,16201,27691,4
2465,16482,27691,4
2466,17141,27691,4
2467,16930,27691,4
2468,16385,27691,4
2469,16474,27691,4
2470,16642,27691,4
2471,16249,27690,4
2472,16261,27690,4
2473,15224,27690,4
2474,14251,27690,4
2475,13515,27690,4
2476,13082,27690,4
2477,12892,27690,4
2478,13059,27690,4
2479,12977,27690,4
2480,11994,27690,4
2481,11453,27689,4
2482,11626,27689,4
2483,10573,27689,4
2484,9186,27689,4
2485,9095,27689,4
2486,10046,27689,4
2487,11909,27689,4
2488,12991,27689,4
2489,13323,27689,4
2490,12889,27688,4
2491,13049,27688,4
2492,13521,27688,4
2493,14163,27688,4
2494,15132,27688,4
2495,16262,27688,4
2496,17284,27688,4
2497,19046,27688,4
2498,20032,27688,4
2499,19809,27687,4
2500,19898,27687,4
2501,19850,27687,4
2502,19635,27687,4
2503,19335,27687,4
2504,18978,27687,4
2505,18835,27687,4
2506,18506,27687,4
2507,18525,27687,4
2508,18661,27686,4
2509,18453,27686,4
2510,18338,27686,4
2511,18258,27686,4
2512,18139,27686,4
2513,18157,27686,4
2514,19125,27686,4
2515,20583,27686,4
2516,21306,27686,4
2517,21515,27685,4
2518,21502,27685,4
2519,21257,27685,4
2520,21123,27685,4
2521,20913,27685,4
2522,20701,27685,4
2523,20300,27685,4
2524,19526,27685,4
2525,18621,27685,4
2526,18260,27684,4
2527,17904,27684,4
2528,15664,27684,4
2529,14418,27684,4
2530,13714,27684,4
2531,12205,27684,4
2532,11868,27684,4
2533,11915,27684,4
2534,12196,27684,4
2535,12392,27683,4
2536,13528,27683,4
2537,14475,27683,4
2538,14771,27683,4
2539,15480,27683,4
2540,14730,27683,4
2541,13024,27683,4
2542,12221,27683,4
2543,11952,27682,4
2544,12624,27682,4
2545,13686,27682,4
2546,14608,27682,4
2547,15731,27682,4
2548,16571,27682,4
2549,17288,27682,4
2550,18483,27682,4
2551,19409,27682,4
2552,19932,27682,4
2553,19838,27681,4
2554,18818,27681,4
2555,17974,27681,4
2556,17151,27681,4
2557,16411,27681,4
2558,16116,27681,4
2559,15482,27681,4
2560,14620,27680,4
2561,14489,27680,4
2562,14346,27680,4
2563,13683,27680,4
2564,13092,27680,4
2565,13414,27680,4
2566,14236,27680,4
2567,14212,27679,4
2568,13657,27679,4
2569,13377,27679,4
2570,13394,27679,4
2571,13611,27679,4
2572,13319,27679,4
2573,13275,27679,4
2574,13281,27679,4
2575,13800,27679,4
2576,12909,27679,4
2577,10721,27678,4
2578,8190,27678,4
2579,6991,27678,4
2580,6991,27678,4
2581,7152,27678,4
2582,7303,27678,4
2583,6675,27678,4
2584,6517,27678,4
2585,6010,27678,4
2586,5939,27677,4
2587,6311,27677,4
2588,6617,27677,4
2589,6965,27677,4
2590,7400,27677,4
2591,7688,27677,4
2592,8281,27677,4
2593,8223,27677,4
2594,7851,27677,4
2595,7477,27676,4
2596,7127,27676,4
2597,6276,27676,4
2598,6417,27676,4
2599,6586,27676,4
2600,6857,27676,4
2601,6219,27676,4
2602,5846,27676,4
2603,5665,27676,4
2604,5692,27675,4
2605,6314,27675,4
2606,6069,27675,4
2607,6600,27675,4
2608,6805,27675,4
2609,7210,27675,4
2610,7526,27675,4
2611,9198,27675,4
2612,9696,27674,4
2613,8703,27674,4
2614,9197,27674,4
2615,8827,27674,4
2616,8107,27674,4
2617,8542,27674,4
2618,8125,27674,4
2619,8247,27674,4
2620,8335,27674,4
2621,8963,27673,4
2622,8696,27673,4
2623,8563,27673,4
2624,8768,27673,4
2625,8366,27673,4
2626,8770,27673,4
2627,8526,27673,4
2628,8035,27673,4
2629,8106,27672,4
2630,8552,27672,4
2631,7391,27672,4
2632,8252,27672,4
2633,8212,27672,4
2634,8861,27672,4
2635,9464,27672,4
2636,9048,27672,4
2637,8892,27671,4
2638,9165,27671,4
2639,8683,27671,4
2640,8496,27671,4
2641,7435,27671,4
2642,6939,27671,4
2643,7081,27671,4
2644,7108,27670,4
2645,7420,27670,4
2646,7536,27670,4
2647,7996,27670,4
2648,7514,27670,4
2649,7544,27670,4
2650,5775,27670,4
2651,5185,27670,4
2652,5139,27669,4
2653,5706,27669,4
2654,7262,27669,4
2655,7651,27669,4
2656,8646,27669,4
2657,8984,27669,4
2658,8636,27669,4
2659,9157,27669,4
2660,9982,27668,4
2661,10844,27668,4
2662,11913,27668,4
2663,13279,27668,4
2664,14029,27668,4
2665,14468,27668,4
2666,13980,27668,4
2667,13148,27668,4
2668,12278,27668,4
2669,11236,27667,4
2670,10666,27667,4
2671,10326,27667,4
2672,9926,27667,4
2673,9593,27667,4
2674,9824,27667,4
2675,10215,27667,4
2676,11097,27667,4
2677,11329,27667,4
2678,11194,27666,4
2679,10667,27666,4
2680,10607,27666,4
2681,10595,27666,4
2682,10352,27666,4
2683,10244,27666,4
2684,10091,27666,4
2685,9948,27666,4
2686,9549,27666,4
2687,9356,27666,4
2688,9162,27666,4
2689,8904,27666,4
2690,8336,27665,4
2691,8102,27665,4
2692,7835,27665,4
2693,7596,27665,4
2694,7116,27665,4
2695,6809,27665,4
2696,6443,27665,4
2697,5614,27665,4
2698,5255,27665,4
2699,4869,27665,4
2700,4489,27665,4
2701,3839,27665,4
2702,3569,27665,4
2703,3373,27665,4
2704,3163,27665,4
2705,2935,27665,4
2706,2571,27665,4
2707,2396,27665,4
2708,2237,27665,4
2709,1986,27665,4
2710,1888,27665,4
2711,1812,27665,4
2712,1725,27665,4
2713,1682,27665,4
2714,1740,27664,4
2715,1836,27664,4
2716,1932,27664,4
2717,2311,27664,4
2718,2475,27664,4
2719,2677,27664,4
2720,2890,27664,4
2721,3333,27664,4
2722,3418,27664,4
2723,3417,27664,4
2724,3400,27664,4
2725,3345,27664,4
2726,3238,27664,4
2727,3130,27664,4
2728,3029,27664,4
2729,3003,27664,4
2730,2991,27664,4
2731,2967,27664,4
2732,2940,27664,4
2733,2910,27664,4
2734,2922,27664,4
2735,2890,27664,4
2736,2845,27664,4
2737,2803,27663,4
2738,2733,27663,4
2739,2765,27663,4
2740,2753,27663,4
2741,2801,27663,4
2742,2819,27663,4
2743,2874,27663,4
2744,2920,27663,4
2745,2946,27663,4
2746,2940,27663,4
2747,2927,27663,4
2748,2868,27663,4
2749,2848,27663,4
2750,2922,27663,4
2751,3164,27663,4
2752,3390,27663,4
2753,3665,27663,4
2754,3986,27663,4
2755,4611,27663,4
2756,4901,27663,4
2757,5179,27663,4
2758,5365,27663,4
2759,5625,27663,4
2760,5616,27663,4
2761,5560,27662,4
2762,5453,27662,4
2763,5270,27662,4
2764,5250,27662,4
2765,5161,27662,4
2766,5163,27662,4
2767,5116,27662,4
2768,5133,27662,4
2769,5098,27662,4
2770,4964,27662,4
2771,4493,27662,4
2772,4401,27662,4
2773,4231,27662,4
2774,4046,27662,4
2775,3658,27662,4
2776,3488,27662,4
2777,3391,27662,4
2778,3257,27662,4
2779,3274,27662,4
2780,3409,27662,4
2781,3635,27662,4
2782,3797,27662,4
2783,3994,27662,4
2784,4125,27662,4
2785,4377,27661,4
2786,4747,27661,4
2787,5549,27661,4
2788,5903,27661,4
2789,6256,27661,4
2790,7088,27661,4
2791,7496,27661,4
2792,7916,27661,4
2793,8223,27661,4
2794,8300,27661,4
2795,8246,27661,4
2796,8124,27661,4
2797,8086,27661,4
2798,7959,27661,4
2799,7657,27661,4
2800,7557,27661,4
2801,7560,27661,4
2802,7765,27661,4
2803,7909,27661,4
2804,7966,27661,4
2805,7897,27661,4
2806,7848,27661,4
2807,7863,27661,4
2808,7886,27661,4
2809,7761,27660,4
2810,7656,27660,4
2811,7581,27660,4
2812,7591,27660,4
2813,7647,27660,4
2814,7611,27660,4
2815,7569,27660,4
2816,7472,27660,4
2817,7235,27660,4
2818,7108,27660,4
2819,7151,27660,4
2820,7202,27660,4
2821,7296,27660,4
2822,7299,27660,4
2823,7274,27660,4
2824,7117,27660,4
2825,6908,27660,4
2826,6670,27660,4
2827,6820,27660,4
2828,6920,27660,4
2829,7090,27660,4
2830,7312,27660,4
2831,7705,27660,4
2832,7826,27660,4
2833,7949,27659,4
2834,8089,27659,4
2835,8210,27659,4
2836,8405,27659,4
2837,8712,27659,4
2838,9291,27659,4
